循环次数,Time,Voltage,剩余寿命(RUL)
789,188843.16,4.234,325
790,1228.26,3.853,324
791,1227.01,3.857,323
792,1228.58,3.859,322
793,1228.22,3.86,321
794,1227.65,3.861,320
795,1228.25,3.862,319
796,1228.55,3.862,318
797,1228.64,3.862,317
798,1225.6,3.862,316
799,1223.52,3.861,315
800,1219.77,3.861,314
801,1217.18,3.861,313
802,1216.23,3.861,312
803,1213.67,3.86,311
804,1215.83,3.86,310
805,1216.8,3.86,309
806,1216.8,3.862,308
807,1214.66,3.862,307
808,1213.72,3.862,306
809,1210.39,3.861,305
810,1207.39,3.861,304
811,1204.64,3.86,303
812,1201.22,3.859,302
813,1197.61,3.853,301
814,1203.94,3.855,300
815,1202.97,3.857,299
816,1200.53,3.858,298
817,1197.66,3.858,297
818,1195.31,3.858,296
819,1193.06,3.857,295
820,1188.84,3.855,294
821,1188.34,3.855,293
822,1171.97,3.818,292
823,1184.03,3.853,291
824,1180.12,3.853,290
825,1177.19,3.853,289
826,1174.81,3.853,288
827,1173.56,3.853,287
828,1173.16,3.853,286
829,1176.0,3.854,285
830,1176.16,3.855,284
831,1174.78,3.855,283
832,1173.06,3.855,282
833,1171.72,3.854,281
834,1170.19,3.853,280
835,1168.84,3.853,279
836,1162.91,3.852,278
837,1162.5,3.847,277
838,1171.62,3.85,276
839,1166.75,3.851,275
840,1168.94,3.852,274
841,1167.94,3.853,273
842,1166.5,3.853,272
843,1165.25,3.852,271
844,1162.5,3.852,270
845,1161.31,3.852,269
846,1156.25,3.85,268
847,1153.31,3.85,267
848,1150.31,3.85,266
849,1151.19,3.85,265
850,1148.56,3.849,264
851,1147.31,3.85,263
852,1151.62,3.85,262
853,1153.88,3.85,261
854,1153.06,3.851,260
855,1157.75,3.853,259
856,1150.38,3.851,258
857,1146.94,3.851,257
858,1143.0,3.851,256
859,1143.44,3.851,255
860,1132.44,3.847,254
861,1131.0,3.84,253
862,1143.12,3.846,252
863,1137.31,3.847,251
864,1134.88,3.846,250
865,1137.12,3.848,249
866,1136.06,3.848,248
867,1135.0,3.847,247
868,1130.81,3.846,246
869,1130.81,3.846,245
870,1128.56,3.845,244
871,1130.12,3.845,243
872,1123.0,3.843,242
873,1121.5,3.843,241
874,1120.56,3.843,240
875,1120.94,3.843,239
876,1122.38,3.844,238
877,1121.56,3.844,237
878,1120.81,3.844,236
879,1120.19,3.844,235
880,1118.38,3.843,234
881,1117.38,3.843,233
882,1114.69,3.843,232
883,1108.38,3.841,231
884,1107.38,3.84,230
888,1140.35,3.84,226
889,1133.15,3.841,225
890,1128.13,3.841,224
891,1118.85,3.835,223
892,1129.5,3.838,222
893,1124.89,3.84,221
894,1120.32,3.839,220
895,1118.17,3.838,219
896,1117.69,3.839,218
897,1119.27,3.84,217
898,1117.17,3.841,216
899,1113.84,3.841,215
900,1104.78,3.838,214
901,1102.44,3.838,213
902,1095.97,3.835,212
903,1102.69,3.838,211
904,1092.58,3.835,210
905,1090.16,3.835,209
906,1089.41,3.834,208
907,1087.94,3.834,207
908,1087.33,3.834,206
909,1087.61,3.834,205
910,1085.98,3.833,204
911,1084.8,3.834,203
912,1082.75,3.833,202
913,1081.66,3.834,201
914,1080.75,3.833,200
915,1084.19,3.828,199
916,186727.39,4.224,198
931,1099.46,3.83,183
932,1099.58,3.832,182
933,1098.94,3.833,181
934,1099.75,3.834,180
935,1100.19,3.834,179
936,1098.27,3.834,178
937,1096.06,3.834,177
938,1095.45,3.833,176
939,1092.99,3.833,175
940,1093.53,3.827,174
941,1100.47,3.831,173
942,1094.14,3.833,172
943,1090.83,3.833,171
944,1083.24,3.83,170
945,1081.12,3.829,169
946,1078.62,3.83,168
947,1078.36,3.829,167
948,1076.44,3.829,166
949,1074.69,3.829,165
950,1072.7,3.828,164
951,1072.27,3.828,163
952,1076.27,3.828,162
953,1072.91,3.828,161
954,1071.66,3.829,160
955,1069.84,3.829,159
956,1069.62,3.829,158
957,1069.03,3.829,157
958,1066.47,3.829,156
959,1066.19,3.829,155
960,1064.41,3.828,154
961,1064.31,3.828,153
962,1059.81,3.826,152
963,1058.97,3.826,151
964,1067.91,3.821,150
965,1075.12,3.826,149
966,1072.69,3.828,148
967,1070.5,3.828,147
968,1068.44,3.828,146
969,1066.12,3.827,145
970,1063.75,3.827,144
971,1056.66,3.826,143
972,1054.62,3.825,142
973,1050.75,3.823,141
974,1048.06,3.823,140
975,1052.25,3.823,139
976,1052.03,3.822,138
977,1050.38,3.823,137
978,1048.38,3.823,136
979,1047.5,3.824,135
980,1045.12,3.823,134
981,1045.81,3.823,133
982,1044.81,3.823,132
983,1042.25,3.823,131
984,1041.06,3.823,130
985,1040.69,3.822,129
986,1042.44,3.823,128
987,1036.69,3.821,127
988,1041.06,3.815,126
989,1049.25,3.822,125
990,1044.31,3.822,124
991,1040.56,3.822,123
992,1039.12,3.821,122
993,1034.75,3.82,121
994,1030.62,3.819,120
995,1026.75,3.818,119
996,1025.38,3.818,118
997,1024.81,3.818,117
998,34.56,3.128,116
999,1028.06,3.82,115
1000,1022.94,3.817,114
1001,1021.44,3.817,113
1002,1022.5,3.817,112
1003,1020.94,3.817,111
1004,1017.69,3.816,110
1005,1016.25,3.816,109
1006,1014.62,3.815,108
1007,1013.0,3.816,107
1008,1013.0,3.816,106
1009,1011.69,3.816,105
1010,1010.5,3.815,104
1011,1010.5,3.815,103
1013,180084.16,4.215,101
1014,1016.32,3.803,100
1015,1010.66,3.808,99
1016,1007.39,3.808,98
1017,1007.46,3.809,97
1018,1005.63,3.81,96
1019,1006.24,3.81,95
1020,1003.91,3.81,94
1021,1004.23,3.81,93
1022,1045.31,3.792,92
1023,1010.11,3.808,91
1024,1005.57,3.809,90
1025,1001.83,3.809,89
1026,1000.06,3.809,88
1027,999.39,3.81,87
1028,996.67,3.776,86
1029,998.34,3.808,85
1030,997.59,3.809,84
1031,995.45,3.809,83
1032,993.92,3.81,82
1033,990.25,3.808,81
1034,988.31,3.807,80
1035,987.84,3.808,79
1036,986.42,3.808,78
1037,984.48,3.807,77
1038,988.92,3.8,76
1039,995.38,3.806,75
1040,989.72,3.805,74
1041,989.5,3.806,73
1042,986.69,3.806,72
1043,984.25,3.806,71
1044,982.28,3.805,70
1045,981.0,3.805,69
1046,977.44,3.805,68
1047,975.5,3.805,67
1048,974.53,3.805,66
1049,975.88,3.805,65
1050,977.69,3.805,64
1051,974.47,3.805,63
1052,970.09,3.803,62
1053,969.16,3.804,61
1054,967.84,3.803,60
1055,964.88,3.803,59
1056,964.0,3.803,58
1057,962.75,3.802,57
1058,961.5,3.803,56
1059,959.69,3.802,55
1060,960.06,3.802,54
1061,957.38,3.801,53
1062,956.59,3.802,52
1063,959.03,3.793,51
1064,960.0,3.799,50
1065,959.31,3.799,49
1066,957.12,3.8,48
1067,955.62,3.8,47
1068,952.75,3.8,46
1069,951.19,3.8,45
1070,950.44,3.8,44
1071,949.5,3.8,43
1072,949.56,3.799,42
1073,948.31,3.799,41
1074,949.69,3.801,40
1075,948.81,3.801,39
1076,945.69,3.8,38
1077,942.75,3.799,37
1078,941.19,3.799,36
1079,940.56,3.797,35
1080,940.62,3.798,34
1081,940.88,3.797,33
1082,939.5,3.798,32
1083,936.06,3.796,31
1084,934.88,3.796,30
1085,932.81,3.796,29
1086,931.31,3.796,28
1087,929.75,3.796,27
1088,934.5,3.787,26
1089,937.06,3.794,25
1090,935.75,3.794,24
1091,932.62,3.794,23
1092,929.31,3.794,22
1093,928.31,3.794,21
1094,925.94,3.793,20
1095,923.69,3.794,19
1096,923.5,3.793,18
1097,921.56,3.792,17
1098,923.56,3.793,16
1099,921.88,3.794,15
1100,919.94,3.793,14
1101,917.81,3.793,13
1102,914.88,3.792,12
1103,914.5,3.792,11
1104,912.62,3.792,10
1105,912.38,3.792,9
1106,912.19,3.791,8
1107,910.38,3.791,7
1108,35.0,3.132,6
1109,907.56,3.791,5
1110,906.56,3.791,4
1111,905.38,3.791,3
1112,34.38,3.13,2
1113,908.12,3.782,1
1114,951165.67,4.212,0
1,2590.02,3.664,1111
2,7356.99,4.24,1110
3,7329.02,4.243,1109
4,7322.01,4.244,1108
6,64837.43,4.288,1106
7,756268.51,4.363,1105
8,7164.58,4.205,1104
9,5941.98,4.05,1103
10,5920.38,4.048,1102
11,5911.52,4.047,1101
12,418514.37,4.271,1100
13,2216.67,4.034,1099
14,2212.0,4.035,1098
15,2208.54,4.035,1097
16,2204.73,4.035,1096
17,2202.24,4.036,1095
18,2199.0,4.036,1094
19,2196.61,4.036,1093
20,2193.82,4.036,1092
21,2191.36,4.035,1091
22,2189.66,4.035,1090
23,2187.58,4.035,1089
24,2186.24,4.035,1088
25,2184.88,4.035,1087
26,2183.72,4.035,1086
27,2181.53,4.035,1085
28,2179.97,4.035,1084
29,2179.0,4.035,1083
30,2177.59,4.035,1082
31,2176.36,4.036,1081
32,2174.97,4.035,1080
33,2174.23,4.036,1079
34,2173.09,4.035,1078
35,2171.66,4.035,1077
36,2173.72,4.017,1076
37,2178.69,4.032,1075
38,2179.41,4.034,1074
39,2176.31,4.034,1073
40,2172.69,4.034,1072
41,2170.38,4.034,1071
42,2167.03,4.033,1070
43,2165.72,4.033,1069
44,2164.19,4.034,1068
45,2161.75,4.033,1067
46,2159.78,4.033,1066
47,2157.59,4.033,1065
48,2156.19,4.033,1064
50,2152.91,4.032,1062
51,2151.59,4.032,1061
52,2150.12,4.032,1060
53,2148.47,4.032,1059
54,2147.5,4.032,1058
55,2145.12,4.032,1057
56,2143.56,4.031,1056
57,2142.06,4.031,1055
58,2141.19,4.031,1054
59,2140.19,4.031,1053
60,2141.06,4.013,1052
62,2141.73,3.993,1050
63,2138.94,3.993,1049
64,2135.59,3.993,1048
65,2132.54,3.994,1047
66,2128.93,3.993,1046
67,2126.02,3.994,1045
68,2122.69,3.994,1044
69,2119.74,3.994,1043
70,2116.93,3.994,1042
71,2115.23,3.994,1041
72,2112.86,3.994,1040
73,2110.91,3.994,1039
74,2108.58,3.994,1038
75,2106.88,3.994,1037
76,2104.8,3.994,1036
77,2102.62,3.994,1035
78,2101.12,3.994,1034
79,2099.23,3.994,1033
80,2098.59,3.994,1032
81,2096.73,3.994,1031
82,2095.05,3.994,1030
83,2093.08,3.994,1029
84,2091.3,3.994,1028
85,2102.03,4.007,1027
86,2099.31,3.991,1026
87,2097.56,3.993,1025
88,2094.12,3.993,1024
89,2091.34,3.993,1023
90,2089.25,3.992,1022
91,2087.38,3.993,1021
92,2085.09,3.992,1020
93,2083.19,3.993,1019
94,2080.44,3.992,1018
95,2078.25,3.992,1017
96,2075.66,3.992,1016
97,2073.28,3.992,1015
98,2071.91,3.992,1014
99,2070.66,3.992,1013
100,2068.53,3.991,1012
101,2067.06,3.991,1011
102,2065.22,3.991,1010
103,2063.47,3.991,1009
104,2062.06,3.99,1008
105,2060.19,3.991,1007
106,2058.75,3.99,1006
107,2057.31,3.991,1005
108,2056.25,3.984,1004
109,2065.25,4.003,1003
111,2080.67,3.985,1001
112,2077.54,3.986,1000
113,2074.53,3.986,999
114,2070.46,3.986,998
115,2066.72,3.986,997
116,2063.29,3.987,996
117,2059.11,3.986,995
118,2056.03,3.986,994
119,2053.09,3.986,993
120,2049.92,3.986,992
121,2047.9,3.986,991
122,2045.61,3.986,990
123,2043.12,3.986,989
124,2041.12,3.986,988
125,2038.14,3.986,987
126,2035.58,3.986,986
127,2033.92,3.986,985
128,2031.59,3.986,984
129,2029.69,3.986,983
130,2028.73,3.986,982
131,2026.66,3.986,981
132,2025.09,3.986,980
133,2022.89,3.985,979
134,2031.72,3.998,978
135,2029.72,3.983,977
136,2029.28,3.985,976
137,2026.59,3.985,975
138,2023.53,3.984,974
139,11.75,3.057,973
140,2021.16,3.985,972
141,2018.66,3.984,971
142,2016.75,3.984,970
143,2014.25,3.983,969
144,2012.88,3.984,968
145,2010.44,3.983,967
146,2007.31,3.983,966
147,2005.66,3.983,965
148,2003.22,3.983,964
149,2001.5,3.983,963
150,2000.28,3.983,962
151,1998.84,3.983,961
152,1997.94,3.983,960
153,1995.72,3.983,959
154,1994.84,3.983,958
155,1992.56,3.982,957
156,1991.5,3.982,956
157,1989.62,3.982,955
158,1996.31,3.994,954
159,2016.58,3.979,953
160,2012.96,3.98,952
161,2009.22,3.979,951
162,2005.41,3.98,950
163,2001.92,3.98,949
164,1998.53,3.98,948
165,1995.59,3.98,947
166,1992.44,3.98,946
167,1990.08,3.979,945
168,1986.75,3.979,944
169,1984.09,3.979,943
170,1981.91,3.979,942
171,1980.19,3.979,941
172,1978.56,3.979,940
173,1976.42,3.979,939
174,1974.38,3.979,938
175,1968.92,3.979,937
176,1968.45,3.978,936
177,1966.78,3.979,935
178,1965.52,3.979,934
179,1964.0,3.979,933
180,1962.75,3.979,932
181,1961.16,3.979,931
182,1967.06,3.99,930
183,1966.31,3.976,929
184,1966.06,3.978,928
185,1963.88,3.978,927
186,1960.88,3.978,926
187,1957.41,3.977,925
188,1955.44,3.977,924
189,1953.72,3.977,923
190,1951.38,3.977,922
191,1949.5,3.977,921
192,1947.28,3.977,920
193,1944.84,3.977,919
194,1942.75,3.976,918
195,1940.69,3.977,917
196,1938.53,3.976,916
197,1936.47,3.976,915
198,1935.41,3.976,914
199,1933.97,3.976,913
200,1933.0,3.976,912
201,1931.75,3.976,911
202,1929.5,3.976,910
203,1928.25,3.976,909
204,1926.62,3.975,908
205,1925.19,3.975,907
206,1930.44,3.986,906
207,197596.99,4.266,905
208,1976.0,3.977,904
209,1977.98,3.978,903
210,1976.64,3.978,902
211,1974.88,3.978,901
212,1971.04,3.978,900
213,1968.64,3.978,899
214,1965.3,3.978,898
215,1962.59,3.978,897
216,1961.92,3.978,896
217,1958.75,3.978,895
218,1955.23,3.978,894
219,1952.03,3.977,893
220,1949.56,3.978,892
221,1947.08,3.978,891
222,1944.0,3.978,890
223,1941.0,3.978,889
224,1937.95,3.978,888
225,1935.08,3.978,887
226,1932.7,3.978,886
227,1930.53,3.978,885
228,1928.36,3.978,884
229,1927.14,3.978,883
230,1924.25,3.978,882
231,1931.22,3.991,881
232,1930.47,3.977,880
233,1928.28,3.978,879
234,1925.41,3.978,878
235,1916.69,3.974,877
236,1918.66,3.977,876
237,1916.09,3.976,875
238,1913.66,3.976,874
239,1911.88,3.976,873
240,1909.66,3.976,872
241,1909.94,3.977,871
242,1907.97,3.977,870
243,1905.5,3.976,869
244,1903.22,3.976,868
245,1901.53,3.976,867
246,1898.62,3.976,866
247,1897.06,3.976,865
248,1895.31,3.975,864
249,1894.12,3.976,863
250,1892.19,3.975,862
251,1890.47,3.975,861
252,1887.25,3.974,860
253,1884.94,3.974,859
254,1882.44,3.973,858
255,1886.38,3.985,857
256,1871.2,3.964,856
257,1867.74,3.964,855
258,1865.18,3.963,854
259,1862.3,3.964,853
260,1857.57,3.964,852
261,1855.58,3.964,851
262,1852.61,3.963,850
263,1853.28,3.964,849
264,1847.65,3.963,848
265,1847.39,3.962,847
266,1844.96,3.963,846
267,1842.4,3.962,845
268,1841.16,3.962,844
269,1839.58,3.962,843
270,1837.86,3.962,842
271,1834.87,3.962,841
272,1832.88,3.962,840
273,1830.94,3.962,839
274,1829.12,3.962,838
275,1826.92,3.962,837
276,1824.0,3.962,836
277,1824.55,3.962,835
278,1823.69,3.962,834
279,1828.44,3.971,833
280,1834.0,3.96,832
281,1829.66,3.961,831
282,1827.0,3.96,830
283,1826.06,3.961,829
284,1824.22,3.96,828
285,1821.28,3.96,827
286,1816.22,3.96,826
287,1814.12,3.96,825
288,1811.41,3.959,824
289,1813.31,3.961,823
290,1809.34,3.96,822
291,1806.72,3.959,821
292,1806.09,3.96,820
293,1804.03,3.96,819
294,1800.97,3.959,818
295,1800.0,3.96,817
296,1798.34,3.96,816
297,1796.97,3.959,815
298,1798.19,3.96,814
299,1794.06,3.959,813
300,1792.22,3.958,812
301,1791.81,3.959,811
302,21.12,3.094,810
303,1792.69,3.966,809
305,1829.7,3.955,807
306,1831.94,3.958,806
307,1830.4,3.959,805
308,1826.79,3.959,804
309,1823.65,3.96,803
310,1819.9,3.96,802
311,1817.02,3.96,801
312,1814.37,3.959,800
313,1810.79,3.96,799
314,1823.71,3.964,798
315,1806.78,3.96,797
316,1801.82,3.96,796
317,1798.44,3.959,795
318,1796.19,3.959,794
319,1793.81,3.959,793
320,1791.78,3.959,792
321,1789.14,3.959,791
322,1786.62,3.959,790
323,1784.2,3.959,789
324,1782.94,3.959,788
325,1780.95,3.959,787
326,1778.5,3.959,786
327,1775.91,3.958,785
328,1766.84,3.96,784
329,1768.94,3.952,783
330,1775.06,3.955,782
331,1773.88,3.956,781
332,1770.78,3.956,780
333,1767.34,3.956,779
334,1770.0,3.957,778
335,1767.69,3.956,777
336,1762.47,3.956,776
337,1759.31,3.956,775
338,1757.75,3.956,774
339,1755.94,3.956,773
340,1753.81,3.957,772
341,1752.91,3.956,771
342,1750.91,3.956,770
343,1748.97,3.956,769
344,1744.09,3.955,768
345,1741.53,3.955,767
346,1741.09,3.956,766
347,1739.75,3.956,765
348,1739.47,3.957,764
349,1738.0,3.956,763
350,1737.12,3.956,762
351,1735.56,3.955,761
352,1724.44,3.957,760
353,1743.23,3.949,759
354,1739.42,3.95,758
355,21.12,3.088,757
356,1736.96,3.95,756
357,1732.54,3.95,755
358,1728.0,3.952,754
359,1726.85,3.951,753
360,1723.17,3.95,752
361,1720.13,3.95,751
362,1716.76,3.95,750
363,1714.53,3.95,749
364,1712.61,3.95,748
365,1710.4,3.95,747
366,912.0,3.95,746
384,1680.45,3.948,728
385,1679.72,3.948,727
386,1668.0,3.947,726
387,1675.2,3.947,725
388,1672.64,3.948,724
389,1671.94,3.948,723
390,1670.22,3.948,722
391,1668.36,3.947,721
392,1663.61,3.945,720
393,1661.25,3.945,719
394,1658.42,3.945,718
395,1659.45,3.946,717
396,1655.06,3.945,716
397,1653.16,3.945,715
398,1651.16,3.945,714
399,1643.91,3.946,713
400,194936.45,4.258,712
401,1687.17,3.936,711
402,1692.48,3.941,710
403,1691.14,3.941,709
404,1686.82,3.941,708
405,1681.79,3.941,707
406,1678.56,3.942,706
407,1676.29,3.942,705
408,1672.16,3.942,704
409,1672.58,3.943,703
410,1671.2,3.943,702
411,1669.74,3.943,701
412,1665.7,3.942,700
413,1661.38,3.942,699
414,1656.0,3.942,698
415,1656.34,3.943,697
416,1654.05,3.942,696
417,1652.33,3.942,695
418,1649.73,3.942,694
419,1646.75,3.941,693
420,1643.55,3.939,692
421,1637.73,3.939,691
422,1634.48,3.939,690
423,1632.09,3.939,689
424,1614.31,3.938,688
425,1623.22,3.931,687
426,1628.03,3.936,686
427,1629.72,3.938,685
428,324.0,3.937,684
429,1620.83,3.927,683
430,1624.58,3.936,682
431,1622.31,3.936,681
432,1619.84,3.936,680
433,1615.55,3.935,679
434,1613.38,3.936,678
435,1610.4,3.936,677
436,1607.68,3.936,676
437,1605.6,3.936,675
438,1603.42,3.937,674
439,1602.98,3.937,673
440,1600.51,3.937,672
441,1597.95,3.937,671
442,1595.49,3.937,670
443,1593.59,3.937,669
444,1591.84,3.936,668
445,1585.92,3.934,667
446,25.74,3.104,666
447,1585.14,3.934,665
448,1582.2,3.934,664
449,1579.56,3.934,663
450,1565.22,3.933,662
451,1605.5,3.925,661
452,1605.15,3.929,660
453,1599.9,3.93,659
454,1595.49,3.93,658
455,1592.03,3.93,657
456,1588.12,3.93,656
457,1584.25,3.93,655
458,1582.43,3.93,654
459,1578.11,3.929,653
460,1576.1,3.93,652
461,1573.12,3.93,651
462,1571.2,3.931,650
463,1568.9,3.931,649
464,1566.17,3.931,648
465,1564.28,3.93,647
466,1629.76,3.929,646
467,1619.42,3.926,645
468,1543.0,3.923,644
469,1550.56,3.927,643
470,1549.98,3.928,642
471,1546.08,3.927,641
472,1544.2,3.927,640
473,1541.11,3.927,639
475,1502.34,3.921,637
476,1503.07,3.922,636
477,1502.53,3.922,635
478,1501.63,3.923,634
479,1497.47,3.923,633
480,1494.75,3.923,632
481,1492.0,3.922,631
482,1489.91,3.922,630
483,1487.52,3.92,629
484,1485.76,3.92,628
485,1481.05,3.919,627
486,1479.17,3.918,626
487,1476.45,3.919,625
488,1474.91,3.919,624
489,1472.84,3.918,623
490,1470.19,3.918,622
491,1466.34,3.918,621
492,1463.33,3.917,620
493,1459.48,3.917,619
494,1457.2,3.917,618
495,1455.2,3.916,617
496,1453.92,3.916,616
497,1450.5,3.915,615
498,1439.39,3.912,614
499,193965.41,4.25,613
500,1472.64,3.904,612
501,1480.03,3.912,611
502,1477.95,3.913,610
503,1476.35,3.913,609
504,1477.12,3.914,608
505,1477.44,3.914,607
506,1478.46,3.913,606
507,1475.05,3.915,605
508,1476.36,3.916,604
509,1478.46,3.918,603
510,1478.49,3.919,602
511,1477.76,3.918,601
512,1473.24,3.917,600
513,1470.59,3.916,599
514,1467.27,3.915,598
515,1464.61,3.916,597
516,1460.16,3.916,596
517,1458.53,3.916,595
518,1452.78,3.914,594
519,1447.91,3.914,593
520,1447.42,3.915,592
521,1446.66,3.915,591
522,1445.14,3.914,590
523,1418.83,3.907,589
524,1429.97,3.904,588
525,1436.06,3.906,587
526,1444.12,3.911,586
527,1442.72,3.912,585
528,1439.5,3.912,584
529,1437.31,3.912,583
530,1431.47,3.91,582
531,1424.41,3.91,581
532,1420.03,3.908,580
533,1415.84,3.907,579
534,1413.19,3.907,578
535,1413.12,3.908,577
536,1408.03,3.907,576
537,1406.28,3.907,575
538,1399.38,3.906,574
539,1398.22,3.907,573
540,1396.03,3.907,572
541,1393.69,3.907,571
542,1391.66,3.907,570
543,1389.88,3.906,569
544,1385.72,3.905,568
545,1383.5,3.906,567
546,1382.03,3.905,566
547,1366.75,3.901,565
548,1373.12,3.897,564
549,1372.5,3.898,563
550,1372.69,3.897,562
551,1373.12,3.899,561
552,1384.56,3.894,560
553,1374.06,3.9,559
554,1374.94,3.903,558
555,1375.12,3.903,557
556,1374.69,3.904,556
557,1371.88,3.903,555
558,1369.0,3.903,554
559,1370.19,3.903,553
560,1364.25,3.902,552
561,1362.06,3.902,551
562,1361.75,3.903,550
563,1361.75,3.904,549
564,1360.88,3.903,548
565,1359.88,3.902,547
566,31.5,3.124,546
567,1354.38,3.9,545
568,1352.5,3.9,544
569,1350.38,3.9,543
570,1348.12,3.901,542
571,1345.69,3.901,541
572,1337.38,3.892,540
573,1330.31,3.892,539
574,1329.62,3.893,538
575,1327.31,3.892,537
576,1334.25,3.894,536
577,1327.19,3.893,535
578,1328.62,3.894,534
579,1328.12,3.895,533
580,1328.81,3.895,532
581,1328.25,3.896,531
582,1324.5,3.894,530
583,1328.25,3.896,529
584,1323.81,3.896,528
585,1323.31,3.897,527
586,1325.19,3.897,526
587,1324.88,3.897,525
588,1322.88,3.896,524
589,1318.06,3.895,523
590,1313.12,3.894,522
591,1314.62,3.894,521
592,1313.75,3.895,520
593,1314.12,3.896,519
594,1312.94,3.893,518
595,1313.69,3.895,517
596,192653.85,4.243,516
597,1315.33,3.878,515
598,1317.22,3.884,514
599,1318.02,3.887,513
600,1320.32,3.889,512
601,1322.95,3.89,511
602,1325.47,3.891,510
603,1328.54,3.892,509
604,1329.51,3.892,508
605,1329.56,3.893,507
606,1324.93,3.893,506
607,1323.84,3.892,505
608,1322.49,3.891,504
609,1319.33,3.89,503
610,1315.62,3.889,502
611,1310.72,3.889,501
612,1309.44,3.889,500
613,1308.89,3.889,499
614,1309.44,3.889,498
615,1306.97,3.888,497
616,1304.27,3.888,496
617,1302.88,3.888,495
618,1301.53,3.888,494
619,1299.23,3.888,493
620,1279.45,3.88,492
621,1287.19,3.879,491
622,1283.31,3.88,490
623,1293.84,3.883,489
624,1292.69,3.884,488
625,1290.5,3.884,487
626,1288.44,3.884,486
627,1286.09,3.885,485
628,1285.81,3.885,484
629,1282.41,3.885,483
630,1280.53,3.885,482
631,1279.22,3.885,481
632,1277.44,3.884,480
633,1274.0,3.884,479
634,1270.78,3.884,478
635,1269.59,3.883,477
636,1267.16,3.883,476
